1686737029,-3214.6383644536836
1686737030,-3185.903480094741
1686737031,-3156.970252086525
1686737032,-3127.8387193314265
1686737033,-3098.5089618508937
1686737034,-3068.9811026541283
1686737035,-3039.255307206069
1686737036,-3009.3317849671002
1686737037,-2979.2107904439326
1686737038,-2948.8926234515384
1686737039,-2918.3776299828896
1686737040,-2887.6662030681036
1686737041,-2856.7587838482577
1686737042,-2825.6558615124086
1686737043,-2794.3579745113384
1686737044,-2762.8657116873655
1686737045,-2731.1797121750424
1686737046,-2699.300666365656
1686737047,-2667.229316779645
1686737048,-2634.966458498733
1686737049,-2602.5129397475393
1686737050,-2569.8696626625024
1686737051,-2537.0375835311133
1686737052,-2504.017713792273
1686737053,-2470.8111201782012
1686737054,-2437.4189252262004
1686737055,-2403.8423082889058
1686737056,-2370.0825051112333
1686737057,-2336.140808776603
1686737058,-2302.018569976557
1686737059,-2267.7171973157674
1686737060,-2233.238157767337
1686737061,-2198.5829766773386
1686737062,-2163.753238046309
1686737063,-2128.7505851185415
1686737064,-2093.5767200456467
1686737065,-2058.2334042387083
1686737066,-2022.7224583934294
1686737067,-1987.0457627082942
1686737068,-1951.2052566896891
1686737069,-1915.2029389892705
1686737070,-1879.0408677910455
1686737071,-1842.7211602223106
1686737072,-1806.2459924635477
1686737073,-1769.6175992186181
1686737074,-1732.8382737663342
1686737075,-1695.9103677709354
1686737076,-1658.8362903814996
1686737077,-1621.6185081651201
1686737078,-1584.259544878034
1686737079,-1546.7619805466384
1686737080,-1509.1284511099802
1686737081,-1471.3616478504846
1686737082,-1433.4643166806782
1686737083,-1395.4392575350357
1686737084,-1357.28932357952
1686737085,-1319.0174203605857
1686737086,-1280.6265050760703
1686737087,-1242.1195856588893
1686737088,-1203.4997196537443
1686737089,-1164.7700136053609
1686737090,-1125.9336218668614
1686737091,-1086.9937453032471
1686737092,-1047.9536303842906
1686737093,-1008.8165681113023
1686737094,-969.5858925778884
1686737095,-930.264979821397
1686737096,-890.8572465920588
1686737097,-851.3661489179358
1686737098,-811.7951807002537
1686737099,-772.1478723487817
1686737100,-732.4277895025443
1686737101,-692.6385311388876
1686737102,-652.7837283317931
1686737103,-612.8670426451135
1686737104,-572.8921645140508
1686737105,-532.8628116189502
1686737106,-492.7827271796996
1686737107,-452.6556783526903
1686737108,-412.48545444908086
1686737109,-372.2758653071942
1686737110,-332.0307393888943
1686737111,-291.75392209459096
1686737112,-251.44927399104927
1686737113,-211.12066886178218
1686737114,-170.77199203078635
1686737115,-130.40713852911722
1686737116,-90.03001100837719
1686737117,-49.64451821066905
1686737118,-9.25457282026764
1686737119,31.135910245822743
1686737120,71.52301572356373
1686737121,111.90282996348105
1686737122,152.27144269715063
1686737123,192.62494906468783
1686737124,232.95945125620347
1686737125,273.27106050250586
1686737126,313.5558989798883
1686737127,353.8101014820859
1686737128,394.0298173268093
1686737129,434.2112122272374
1686737130,474.35046993452124
1686737131,514.443794076331
1686737132,554.4874098954024
1686737133,594.4775660120649
1686737134,634.4105360342655
1686737135,674.2826202634024
1686737136,714.0901473306585
1686737137,753.8294758157572
1686737138,793.4969958068104
1686737139,833.0891304895049
1686737140,872.6023375205696
1686737141,912.0331106708618
1686737142,951.3779811525019
1686737143,990.63351891411
1686737144,1029.796334365732
1686737145,1068.8630792326294
1686737146,1107.8304480949882
1686737147,1146.6951795414789
1686737148,1185.4540573380655
1686737149,1224.103911647573
1686737150,1262.6416200415697
1686737151,1301.0641084932722
1686737152,1339.3683524568332
1686737153,1377.5513779337052
1686737154,1415.6102621456375
1686737155,1453.5421344848583
1686737156,1491.3441773081431
1686737157,1529.0136267805938
1686737158,1566.5477735223249
1686737159,1603.9439631843707
1686737160,1641.1995972193545
1686737161,1678.3121334131574
1686737162,1715.2790862389375
1686737163,1752.0980274134781
1686737164,1788.7665863959119
1686737165,1825.282450811821
1686737166,1861.6433666445082
1686737167,1897.847138379817
1686737168,1933.89162955957
1686737169,1969.774762629415
1686737170,2005.4945193856256
1686737171,2041.0489411276067
1686737172,2076.4361282476457
1686737173,2111.654240547912
1686737174,2146.7014972916804
1686737175,2181.576176987728
1686737176,2216.276617375668
1686737177,2250.8012152641313
1686737178,2285.148426039843
1686737179,2319.316763931536
1686737180,2353.304801578168
1686737181,2387.1111695265863
1686737182,2420.7345560992835
1686737183,2454.1737070046365
1686737184,2487.4274248845177
1686737185,2520.4945689964807
1686737186,2553.3740546309855
1686737187,2586.064852774958
1686737188,2618.5659895696444
1686737189,2650.876545486157
1686737190,2682.9956550946226
1686737191,2714.922506693052
1686737192,2746.656340951915
1686737193,2778.1964508882957
1686737194,2809.542181417113
1686737195,2840.6929279202595
1686737196,2871.648135970463
1686737197,2902.407300754334
1686737198,2932.969966353965
1686737199,2963.335724708857
1686737200,2993.5042151835514
1686737201,3023.475123565644
1686737202,3053.2481814671773
1686737203,3082.823165414622
1686737204,3112.1998962133657
1686737205,3141.3782381084748
1686737206,3170.358097856515
1686737207,3199.1394240495283
1686737208,3227.7222061961656
1686737209,3256.106473777443
1686737210,3284.292295931722
1686737211,3312.279780089739
1686737212,3340.0690711329225
1686737213,3367.660351156839
1686737214,3395.0538381115766
1686737215,3422.2497848253697
1686737216,3449.248478504014
1686737217,3476.0502401727717
1686737218,3502.6554230059264
1686737219,3529.064412347041
1686737220,3555.2776245914865
1686737221,3581.2955059998203
1686737222,3607.118532294873
1686737223,3632.747207553708
1686737224,3658.182064062101
1686737225,3683.423660718254
1686737226,3708.472582486924
1686737227,3733.3294398735743
1686737228,3757.994867870817
1686737229,3782.4695252280217
1686737230,3806.754093787633
1686737231,3830.8492776722414
1686737232,3854.7558025124017
1686737233,3878.4744148636237
1686737234,3902.005881179939
1686737235,3925.3509872645373
1686737236,3948.51053774124
1686737237,3971.4853550336557
1686737238,3994.276278625941
1686737239,4016.8841650596587
1686737240,4039.3098866353976
1686737241,4061.554330612882
1686737242,4083.6183989768615
1686737243,4105.503007996362
1686737244,4127.209086934803
1686737245,4148.737577897962
1686737246,4170.089435275528
1686737247,4191.265624778229
1686737248,4212.2671233640285
1686737249,4233.09491806291
1686737250,4253.750005841372
1686737251,4274.233393248403
1686737252,4294.546095374506
1686737253,4314.689135454595
1686737254,4334.663544845418
1686737255,4354.470361777814
1686737256,4374.110631302581
1686737257,4393.5854049578775
1686737258,4412.895739782718
1686737259,4432.042698464007
1686737260,4451.027348700329
1686737261,4469.850762344431
1686737262,4488.514015108347
1686737263,4507.018186959438
1686737264,4525.3643611780135
1686737265,4543.553623269196
1686737266,4561.587061546277
1686737267,4579.465766563895
1686737268,4597.190830559353
1686737269,4614.763347004075
1686737270,4632.184410813148
1686737271,4649.455117524718
1686737272,4666.576562619186
1686737273,4683.549842423643
1686737274,4700.376052760519
1686737275,4717.056288875756
1686737276,4733.591645441949
1686737277,4749.983216056717
1686737278,4766.232093044324
1686737279,4782.339366990142
1686737280,4798.306127138785
1686737281,4814.133460272453
1686737282,4829.822450991138
1686737283,4845.3741816299735
1686737284,4860.789731539204
1686737285,4876.0701773935
1686737286,4891.216592659126
1686737287,4906.230047568213
1686737288,4921.11160871794
1686737289,4935.862339204643
1686737290,4950.483298321371
1686737291,4964.975540976273
1686737292,4979.340118597145
1686737293,4993.578078062041
1686737294,5007.690461068763
1686737295,5021.678305674461
1686737296,5035.542645149282
1686737297,5049.284507162869
1686737298,5062.904914875049
1686737299,5076.404886931297
1686737300,5089.785435802885
1686737301,5103.047569028102
1686737302,5116.192289083963
1686737303,5129.2205924318405
1686737304,5142.133470257744
1686737305,5154.931908092229
1686737306,5167.616885527386
1686737307,5180.189376528957
1686737308,5192.650348766008
1686737309,5205.000764455064
1686737310,5217.241579628666
1686737311,5229.373744047363
1686737312,5241.398201890755
1686737313,5253.315890058875
1686737314,5265.127740008407
1686737315,5276.83467706223
1686737316,5288.437619848177
1686737317,5299.937480637804
1686737318,5311.335165386321
1686737319,5322.631573621067
1686737320,5333.827598260832
1686737321,5344.924126097001
1686737322,5355.92203719425
1686737323,5366.822205092874
1686737324,5377.625496839755
1686737325,5388.332773007569
1686737326,5398.944887533085
1686737327,5409.462687501684
1686737328,5419.887013924657
1686737329,5430.218701143982
1686737330,5440.458576747333
1686737331,5450.607461652486
1686737332,5460.666170194512
1686737333,5470.6355106619885
1686737334,5480.516284313519
1686737335,5490.309285823139
1686737336,5500.0153035414405
1686737337,5509.6351192139555
1686737338,5519.169507739949
1686737339,5528.619237997453
1686737340,5537.985072336276
1686737341,5547.26776632783
1686737342,5556.468069167226
1686737343,5565.586723679677
1686737344,5574.624466440873
1686737345,5583.58202746301
1686737346,5592.460130409454
1686737347,5601.259492410114
1686737348,5609.980824539904
1686737349,5618.624831671594
1686737350,5627.192212286289
1686737351,5635.683658448863
1686737352,5644.099856366403
1686737353,5652.441486003576
1686737354,5660.709220584249
1686737355,5668.903728009202
1686737356,5677.025670392206
1686737357,5685.075702813454
1686737358,5693.05447435542
1686737359,5700.962629254209
1686737360,5708.800804990577
1686737361,5716.569633161882
1686737362,5724.269739778712
1686737363,5731.901744845556
1686737364,5739.466262560803
1686737365,5746.963901539333
1686737366,5754.395264578285
1686737367,5761.760948852636
1686737368,5769.061546054669
1686737369,5776.297641749494
1686737370,5783.469816535711
1686737371,5790.578645523172
1686737372,5797.624697739491
1686737373,5804.608537266962
1686737374,5811.530722993892
1686737375,5818.39180786279
1686737376,5825.192339819856
1686737377,5831.932861594483
1686737378,5838.613910665503
1686737379,5845.236019203905
1686737380,5851.799714575987
1686737381,5858.305518721696
1686737382,5864.753948302241
1686737383,5871.145515496377
1686737384,5877.4807275054045
1686737385,5883.760085975286
1686737386,5889.984088133089
1686737387,5896.153226645198
1686737388,5902.267988520442
1686737389,5908.32885633572
1686737390,5914.3363086739555
1686737391,5920.290818590671
1686737392,5926.192854432622
1686737393,5932.042880617781
1686737394,5937.841356464429
1686737395,5943.588736866135
1686737396,5949.285472265445
1686737397,5954.932008848758
1686737398,5960.528788318625
1686737399,5966.076247696765
1686737400,5971.574819839327
1686737401,5977.024933473906
1686737402,5982.427013400709
1686737403,5987.781479508616
1686737404,5993.088747515576
1686737405,5998.349229898304
1686737406,6003.563334310427
1686737407,6008.731464204844
1686737408,6013.854019687744
1686737409,6018.931396359112
1686737410,6023.963986417744
1686737411,6028.952177660773
1686737412,6033.896353786578
1686737413,6038.796895400155
1686737414,6043.654178913217
1686737415,6048.468577391468
1686737416,6053.240459787659
1686737417,6057.970191066852
1686737418,6062.658133032033
1686737419,6067.304644263117
1686737420,6071.910078832414
1686737421,6076.474787855055
1686737422,6080.999119151151
1686737423,6085.4834164548665
1686737424,6089.928020393476
1686737425,6094.333268273389
1686737426,6098.699493890395
1686737427,6103.027028042357
1686737428,6107.316197789973
1686737429,6111.567326980876
1686737430,6115.780736697139
1686737431,6119.9567443428095
1686737432,6124.09566424205
1686737433,6128.19780767872
1686737434,6132.263483148068
1686737435,6136.29299540841
1686737436,6140.2866464897525
1686737437,6144.244735704968
1686737438,6148.167559128255
1686737439,6152.055409747176
1686737440,6155.9085778156295
1686737441,6159.727350926958
1686737442,6163.512013499858
1686737443,6167.26284696674
1686737444,6170.980130298063
1686737445,6174.664139837027
1686737446,6178.315148807364
1686737447,6181.933427802753
1686737448,6185.5192449642345
1686737449,6189.072865299415
1686737450,6192.594551927876
1686737451,6196.084565032506
1686737452,6199.543161584297
1686737453,6202.970596831292
1686737454,6206.367123705335
1686737455,6209.7329917992465
1686737456,6213.0684480639175
1686737457,6216.373738545459
1686737458,6219.649105571909
1686737459,6222.8947890994605
1686737460,6226.11102743214
1686737461,6229.298055881634
1686737462,6232.456107879756
1686737463,6235.585414145375
1686737464,6238.686203429941
1686737465,6241.758702594554
1686737466,6244.803135721944
1686737467,6247.819724251982
1686737468,6250.808688465273
1686737469,6253.77024623286
1686737470,6256.704612805275
1686737471,6259.612001979258
1686737472,6262.492624988779
1686737473,6265.346691159299
1686737474,6268.174407541519
1686737475,6270.975979734678
1686737476,6273.75161125185
1686737477,6276.501502897823
1686737478,6279.225854025455
1686737479,6281.924862287939
1686737480,6284.598723166622
1686737481,6287.2476301966235
1686737482,6288.565869370475
